"app_group_art_value","node","node_next","route_application","total_application","appeal_application","interview_application","rce_application"
"2687","RCE","Allowed","5","1616","28","1044","544"
"2687","RCE","Not Allowed","539","1616","28","1044","544"
"2687","Application Filed","Allowed","510","1616","28","1044","544"
"2687","Appeal","Allowed","7","1616","28","1044","544"
"2687","Appeal","Not Allowed","21","1616","28","1044","544"
"2687","Interview","Not Allowed","387","1616","28","1044","544"
"2687","Application Filed","Not Allowed","142","1616","28","1044","544"
"2687","Interview","Allowed","657","1616","28","1044","544"
"2688","Application Filed","Not Allowed","138","1885","24","1287","574"
"2688","Appeal","Not Allowed","11","1885","24","1287","574"
"2688","Interview","Allowed","889","1885","24","1287","574"
"2688","RCE","Not Allowed","572","1885","24","1287","574"
"2688","Application Filed","Allowed","714","1885","24","1287","574"
"2688","Appeal","Partially Allowed","1","1885","24","1287","574"
"2688","Appeal","Allowed","12","1885","24","1287","574"
"2688","Interview","Not Allowed","398","1885","24","1287","574"
"2688","RCE","Allowed","2","1885","24","1287","574"
"2689","Application Filed","Not Allowed","232","2347","85","1452","810"
"2689","Appeal","Allowed","36","2347","85","1452","810"
"2689","Interview","Not Allowed","654","2347","85","1452","810"
"2689","RCE","Allowed","2","2347","85","1452","810"
"2689","RCE","Not Allowed","808","2347","85","1452","810"
"2689","Appeal","Partially Allowed","3","2347","85","1452","810"
"2689","Application Filed","Allowed","534","2347","85","1452","810"
"2689","Interview","Allowed","798","2347","85","1452","810"
"2689","Appeal","Not Allowed","46","2347","85","1452","810"
"2691","RCE","Allowed","3","1146","16","583","547"
"2691","RCE","Not Allowed","544","1146","16","583","547"
"2691","Interview","Allowed","274","1146","16","583","547"
"2691","Application Filed","Not Allowed","104","1146","16","583","547"
"2691","Interview","Not Allowed","309","1146","16","583","547"
"2691","Appeal","Not Allowed","8","1146","16","583","547"
"2691","Application Filed","Allowed","339","1146","16","583","547"
"2691","Appeal","Allowed","8","1146","16","583","547"
"2692","Interview","Not Allowed","415","1510","12","904","594"
"2692","Application Filed","Allowed","292","1510","12","904","594"
"2692","RCE","Not Allowed","587","1510","12","904","594"
"2692","Application Filed","Not Allowed","76","1510","12","904","594"
"2692","Appeal","Allowed","1","1510","12","904","594"
"2692","Interview","Allowed","489","1510","12","904","594"
"2692","Appeal","Not Allowed","11","1510","12","904","594"
"2692","RCE","Allowed","7","1510","12","904","594"
"2693","Interview","Allowed","519","1526","18","976","532"
"2693","Interview","Not Allowed","457","1526","18","976","532"
"2693","Appeal","Allowed","5","1526","18","976","532"
"2693","Appeal","Not Allowed","12","1526","18","976","532"
"2693","Appeal","Partially Allowed","1","1526","18","976","532"
"2693","Application Filed","Not Allowed","105","1526","18","976","532"
"2693","Application Filed","Allowed","344","1526","18","976","532"
"2693","RCE","Allowed","6","1526","18","976","532"
"2693","RCE","Not Allowed","526","1526","18","976","532"
"2694","Application Filed","Allowed","181","1183","12","665","506"
"2694","Appeal","Not Allowed","5","1183","12","665","506"
"2694","RCE","Not Allowed","506","1183","12","665","506"
"2694","Application Filed","Not Allowed","86","1183","12","665","506"
"2694","Interview","Not Allowed","319","1183","12","665","506"
"2694","Interview","Allowed","346","1183","12","665","506"
"2694","Appeal","Allowed","7","1183","12","665","506"
"2696","Appeal","Not Allowed","9","1662","13","1032","617"
"2696","Interview","Allowed","613","1662","13","1032","617"
"2696","RCE","Allowed","3","1662","13","1032","617"
"2696","Application Filed","Not Allowed","129","1662","13","1032","617"
"2696","RCE","Not Allowed","614","1662","13","1032","617"
"2696","Application Filed","Allowed","558","1662","13","1032","617"
"2696","Appeal","Allowed","4","1662","13","1032","617"
"2696","Interview","Not Allowed","419","1662","13","1032","617"
"2697","RCE","Not Allowed","505","1275","10","759","506"
"2697","Application Filed","Not Allowed","80","1275","10","759","506"
"2697","Appeal","Allowed","3","1275","10","759","506"
"2697","Application Filed","Allowed","626","1275","10","759","506"
"2697","Appeal","Not Allowed","7","1275","10","759","506"
"2697","Interview","Not Allowed","242","1275","10","759","506"
"2697","Interview","Allowed","517","1275","10","759","506"
"2697","RCE","Allowed","1","1275","10","759","506"
"2698","Interview","Allowed","550","1485","19","913","553"
"2698","Appeal","Allowed","4","1485","19","913","553"
"2698","Interview","Not Allowed","363","1485","19","913","553"
"2698","Application Filed","Allowed","341","1485","19","913","553"
"2698","Application Filed","Not Allowed","108","1485","19","913","553"
"2698","RCE","Not Allowed","548","1485","19","913","553"
"2698","Appeal","Not Allowed","15","1485","19","913","553"
"2698","RCE","Allowed","5","1485","19","913","553"
"2699","Appeal","Allowed","5","988","10","627","351"
"2699","Appeal","Not Allowed","5","988","10","627","351"
"2699","RCE","Not Allowed","350","988","10","627","351"
"2699","RCE","Allowed","1","988","10","627","351"
"2699","Interview","Not Allowed","214","988","10","627","351"
"2699","Interview","Allowed","413","988","10","627","351"
"2699","Application Filed","Allowed","354","988","10","627","351"
"2699","Application Filed","Not Allowed","63","988","10","627","351"
"2800","Interview","Allowed","7","15",,"9","6"
"2800","RCE","Not Allowed","6","15",,"9","6"
"2800","Application Filed","Not Allowed","23","15",,"9","6"
"2800","Interview","Not Allowed","2","15",,"9","6"
"2811","RCE","Not Allowed","848","2028","21","1159","848"
"2811","Appeal","Allowed","8","2028","21","1159","848"
"2811","Appeal","Not Allowed","12","2028","21","1159","848"
"2811","Appeal","Partially Allowed","1","2028","21","1159","848"
"2811","Application Filed","Allowed","270","2028","21","1159","848"
"2811","Interview","Not Allowed","565","2028","21","1159","848"
"2811","Interview","Allowed","594","2028","21","1159","848"
"2811","Application Filed","Not Allowed","80","2028","21","1159","848"
"2812","Appeal","Allowed","13","1406","27","770","609"
"2812","Interview","Allowed","408","1406","27","770","609"
"2812","RCE","Allowed","1","1406","27","770","609"
"2812","Appeal","Partially Allowed","1","1406","27","770","609"
"2812","Application Filed","Not Allowed","96","1406","27","770","609"
"2812","Appeal","Not Allowed","13","1406","27","770","609"
"2812","Interview","Not Allowed","362","1406","27","770","609"
"2812","Application Filed","Allowed","565","1406","27","770","609"
"2812","RCE","Not Allowed","608","1406","27","770","609"
"2813","Appeal","Allowed","10","1471","25","836","610"
"2813","RCE","Allowed","1","1471","25","836","610"
"2813","Application Filed","Not Allowed","57","1471","25","836","610"
"2813","Application Filed","Allowed","561","1471","25","836","610"
"2813","Appeal","Not Allowed","15","1471","25","836","610"
"2813","Interview","Not Allowed","372","1471","25","836","610"
"2813","Interview","Allowed","464","1471","25","836","610"
"2813","RCE","Not Allowed","609","1471","25","836","610"
"2814","Interview","Allowed","380","1502","27","794","681"
"2814","Application Filed","Not Allowed","50","1502","27","794","681"
"2814","Appeal","Allowed","15","1502","27","794","681"
"2814","Appeal","Not Allowed","12","1502","27","794","681"
"2814","RCE","Allowed","5","1502","27","794","681"
"2814","RCE","Not Allowed","676","1502","27","794","681"
"2814","Application Filed","Allowed","335","1502","27","794","681"
"2814","Interview","Not Allowed","414","1502","27","794","681"
"2815","Interview","Not Allowed","511","1576","19","879","678"
"2815","Appeal","Allowed","7","1576","19","879","678"
"2815","Interview","Allowed","368","1576","19","879","678"
"2815","Application Filed","Allowed","252","1576","19","879","678"
"2815","Application Filed","Not Allowed","45","1576","19","879","678"
"2815","Appeal","Not Allowed","12","1576","19","879","678"
"2815","RCE","Allowed","1","1576","19","879","678"
"2815","RCE","Not Allowed","677","1576","19","879","678"
"2816","Appeal","Not Allowed","10","1420","22","829","569"
"2816","Appeal","Allowed","11","1420","22","829","569"
"2816","Application Filed","Not Allowed","46","1420","22","829","569"
"2816","Application Filed","Allowed","488","1420","22","829","569"
"2816","Interview","Not Allowed","357","1420","22","829","569"
"2816","Appeal","Partially Allowed","1","1420","22","829","569"
"2816","Interview","Allowed","472","1420","22","829","569"
"2816","RCE","Not Allowed","566","1420","22","829","569"
"2816","RCE","Allowed","3","1420","22","829","569"
"2817","Appeal","Not Allowed","11","1270","13","640","617"
"2817","Application Filed","Allowed","429","1270","13","640","617"
"2817","Interview","Allowed","251","1270","13","640","617"
"2817","Application Filed","Not Allowed","55","1270","13","640","617"
"2817","Appeal","Allowed","2","1270","13","640","617"
"2817","RCE","Not Allowed","617","1270","13","640","617"
"2817","Interview","Not Allowed","389","1270","13","640","617"
"2818","Appeal","Partially Allowed","2","1525","13","1000","512"
"2818","Interview","Not Allowed","259","1525","13","1000","512"
"2818","Application Filed","Not Allowed","59","1525","13","1000","512"
"2818","Appeal","Allowed","5","1525","13","1000","512"
"2818","RCE","Allowed","4","1525","13","1000","512"
"2818","Appeal","Not Allowed","6","1525","13","1000","512"
"2818","Application Filed","Allowed","795","1525","13","1000","512"
"2818","RCE","Not Allowed","508","1525","13","1000","512"
"2818","Interview","Allowed","741","1525","13","1000","512"
"2819","RCE","Allowed","1","1303","8","786","509"
"2819","Interview","Allowed","417","1303","8","786","509"
"2819","Appeal","Not Allowed","4","1303","8","786","509"
"2819","Appeal","Allowed","4","1303","8","786","509"
"2819","Interview","Not Allowed","369","1303","8","786","509"
"2819","Application Filed","Not Allowed","44","1303","8","786","509"
"2819","RCE","Not Allowed","508","1303","8","786","509"
"2819","Application Filed","Allowed","277","1303","8","786","509"
"2822","Application Filed","Not Allowed","59","1829","39","965","825"
"2822","Appeal","Partially Allowed","1","1829","39","965","825"
"2822","Appeal","Allowed","8","1829","39","965","825"
"2822","RCE","Not Allowed","819","1829","39","965","825"
"2822","Application Filed","Allowed","283","1829","39","965","825"
"2822","Interview","Not Allowed","636","1829","39","965","825"
"2822","Interview","Allowed","329","1829","39","965","825"
"2822","RCE","Allowed","6","1829","39","965","825"
"2822","Appeal","Not Allowed","30","1829","39","965","825"
"2823","Interview","Allowed","10","13",,"11","2"
"2823","Interview","Not Allowed","1","13",,"11","2"
"2823","Application Filed","Allowed","29","13",,"11","2"
"2823","Application Filed","Not Allowed","1","13",,"11","2"
"2823","RCE","Not Allowed","2","13",,"11","2"
"2824","Appeal","Not Allowed","11","1403","13","826","564"
"2824","Interview","Allowed","458","1403","13","826","564"
"2824","Application Filed","Not Allowed","44","1403","13","826","564"
"2824","Application Filed","Allowed","1206","1403","13","826","564"
"2824","Appeal","Allowed","2","1403","13","826","564"
"2824","Interview","Not Allowed","368","1403","13","826","564"
"2824","RCE","Not Allowed","562","1403","13","826","564"
"2824","RCE","Allowed","2","1403","13","826","564"
"2825","Interview","Allowed","243","830","7","464","359"
"2825","Application Filed","Not Allowed","27","830","7","464","359"
"2825","RCE","Not Allowed","358","830","7","464","359"
"2825","RCE","Allowed","1","830","7","464","359"
"2825","Interview","Not Allowed","221","830","7","464","359"
"2825","Appeal","Not Allowed","5","830","7","464","359"
"2825","Appeal","Allowed","2","830","7","464","359"
"2825","Application Filed","Allowed","439","830","7","464","359"
"2826","RCE","Not Allowed","417","958","6","533","419"
"2826","Interview","Allowed","316","958","6","533","419"
"2826","Application Filed","Allowed","479","958","6","533","419"
"2826","Interview","Not Allowed","217","958","6","533","419"
"2826","Appeal","Allowed","3","958","6","533","419"
"2826","Appeal","Not Allowed","3","958","6","533","419"
"2826","Application Filed","Not Allowed","48","958","6","533","419"
"2826","RCE","Allowed","2","958","6","533","419"
"2827","RCE","Not Allowed","387","1170","15","764","391"
"2827","RCE","Allowed","4","1170","15","764","391"
"2827","Appeal","Not Allowed","8","1170","15","764","391"
"2827","Interview","Not Allowed","183","1170","15","764","391"
"2827","Interview","Allowed","581","1170","15","764","391"
"2827","Application Filed","Allowed","1127","1170","15","764","391"
"2827","Appeal","Allowed","7","1170","15","764","391"
"2827","Application Filed","Not Allowed","67","1170","15","764","391"
"2828","Interview","Allowed","614","1554","14","995","545"
"2828","Application Filed","Allowed","567","1554","14","995","545"
"2828","RCE","Allowed","1","1554","14","995","545"
"2828","Appeal","Not Allowed","11","1554","14","995","545"
"2828","Appeal","Allowed","3","1554","14","995","545"
"2828","Interview","Not Allowed","381","1554","14","995","545"
"2828","RCE","Not Allowed","544","1554","14","995","545"
"2828","Application Filed","Not Allowed","99","1554","14","995","545"
"2829","Appeal","Not Allowed","22","1540","36","757","747"
"2829","Application Filed","Not Allowed","60","1540","36","757","747"
"2829","RCE","Not Allowed","747","1540","36","757","747"
"2829","Appeal","Allowed","13","1540","36","757","747"
"2829","Interview","Allowed","304","1540","36","757","747"
"2829","Appeal","Partially Allowed","1","1540","36","757","747"
"2829","Interview","Not Allowed","453","1540","36","757","747"
"2829","Application Filed","Allowed","185","1540","36","757","747"
"2831","Appeal","Not Allowed","14","1796","28","1173","595"
"2831","Application Filed","Allowed","1126","1796","28","1173","595"
"2831","Interview","Allowed","929","1796","28","1173","595"
"2831","Appeal","Allowed","11","1796","28","1173","595"
"2831","Interview","Not Allowed","244","1796","28","1173","595"
"2831","RCE","Not Allowed","590","1796","28","1173","595"
